# id,z0,z1
0,1.00000,0.00000
1,1.00000,0.00000
2,1.00000,0.00000
3,1.00000,0.00000
4,1.00000,0.00000
5,1.00000,0.00000
6,1.00000,0.00000
7,1.00000,0.00000
8,1.00000,0.00000
9,1.00000,0.00000
10,1.00000,0.00000
11,1.00000,0.00000
12,1.00000,0.00000
13,1.00000,0.00000
14,1.00000,0.00000
15,1.00000,0.00000
16,1.00000,0.00000
17,1.00000,0.00000
18,1.00000,0.00000
19,1.00000,0.00000
20,1.00000,0.00000
21,1.00000,0.00000
22,1.00000,0.00000
23,1.00000,0.00000
24,1.00000,0.00000
25,1.00000,0.00000
26,1.00000,0.00000
27,1.00000,0.00000
28,1.00000,0.00000
29,1.00000,0.00000
30,1.00000,0.00000
31,1.00000,0.00000
32,1.00000,0.00000
33,1.00000,0.00000
34,1.00000,0.00000
35,1.00000,0.00000
36,1.00000,0.00000
37,1.00000,0.00000
38,1.00000,0.00000
39,1.00000,0.00000
40,1.00000,0.00000
41,1.00000,0.00000
42,1.00000,0.00000
43,1.00000,0.00000
44,1.00000,0.00000
45,1.00000,0.00000
46,1.00000,0.00000
47,1.00000,0.00000
48,1.00000,0.00000
49,1.00000,0.00000
50,0.99854,0.00146
51,1.00000,0.00000
52,1.00000,0.00000
53,1.00000,0.00000
54,1.00000,0.00000
55,1.00000,0.00000
56,1.00000,0.00000
57,0.79160,0.20840
58,1.00000,0.00000
59,1.00000,0.00000
60,0.99999,0.00001
61,1.00000,0.00000
62,0.89265,0.10735
63,1.00000,0.00000
64,1.00000,0.00000
65,1.00000,0.00000
66,0.99837,0.00163
67,1.00000,0.00000
68,1.00000,0.00000
69,1.00000,0.00000
70,1.00000,0.00000
71,1.00000,0.00000
72,1.00000,0.00000
73,1.00000,0.00000
74,0.99873,0.00127
75,0.95250,0.04750
76,0.99997,0.00003
77,1.00000,0.00000
78,1.00000,0.00000
79,1.00000,0.00000
80,1.00000,0.00000
81,1.00000,0.00000
82,0.99997,0.00003
83,1.00000,0.00000
84,1.00000,0.00000
85,1.00000,0.00000
86,1.00000,0.00000
87,0.05554,0.94446
88,0.99998,0.00002
89,1.00000,0.00000
90,1.00000,0.00000
91,1.00000,0.00000
92,1.00000,0.00000
93,1.00000,0.00000
94,0.99491,0.00509
95,1.00000,0.00000
96,1.00000,0.00000
97,1.00000,0.00000
98,1.00000,0.00000
99,1.00000,0.00000
100,1.00000,0.00000
101,1.00000,0.00000
102,1.00000,0.00000
103,1.00000,0.00000
104,1.00000,0.00000
105,1.00000,0.00000
106,1.00000,0.00000
107,1.00000,0.00000
108,1.00000,0.00000
109,1.00000,0.00000
110,0.99999,0.00001
111,1.00000,0.00000
112,1.00000,0.00000
113,1.00000,0.00000
114,1.00000,0.00000
115,1.00000,0.00000
116,1.00000,0.00000
117,1.00000,0.00000
118,1.00000,0.00000
119,1.00000,0.00000
120,1.00000,0.00000
121,1.00000,0.00000
122,1.00000,0.00000
123,1.00000,0.00000
124,1.00000,0.00000
125,1.00000,0.00000
126,1.00000,0.00000
127,1.00000,0.00000
128,1.00000,0.00000
129,1.00000,0.00000
130,1.00000,0.00000
131,0.99968,0.00032
132,1.00000,0.00000
133,1.00000,0.00000
134,0.99997,0.00003
135,1.00000,0.00000
136,0.62805,0.37195
137,1.00000,0.00000
138,0.99916,0.00084
139,1.00000,0.00000
140,1.00000,0.00000
141,1.00000,0.00000
142,1.00000,0.00000
143,1.00000,0.00000
144,1.00000,0.00000
145,1.00000,0.00000
146,0.99996,0.00004
147,1.00000,0.00000
148,1.00000,0.00000
149,1.00000,0.00000
150,1.00000,0.00000
151,1.00000,0.00000
152,1.00000,0.00000
153,1.00000,0.00000
154,1.00000,0.00000
155,1.00000,0.00000
156,1.00000,0.00000
157,1.00000,0.00000
158,1.00000,0.00000
159,1.00000,0.00000
160,1.00000,0.00000
161,0.99990,0.00010
162,1.00000,0.00000
163,1.00000,0.00000
164,1.00000,0.00000
165,0.99956,0.00044
166,1.00000,0.00000
167,1.00000,0.00000
168,1.00000,0.00000
169,0.97389,0.02611
170,1.00000,0.00000
171,1.00000,0.00000
172,1.00000,0.00000
173,1.00000,0.00000
174,1.00000,0.00000
175,1.00000,0.00000
176,1.00000,0.00000
177,1.00000,0.00000
178,1.00000,0.00000
179,1.00000,0.00000
180,1.00000,0.00000
181,1.00000,0.00000
182,1.00000,0.00000
183,0.99425,0.00575
184,1.00000,0.00000
185,1.00000,0.00000
186,1.00000,0.00000
187,1.00000,0.00000
188,1.00000,0.00000
189,1.00000,0.00000
190,1.00000,0.00000
191,1.00000,0.00000
192,1.00000,0.00000
193,1.00000,0.00000
194,1.00000,0.00000
195,1.00000,0.00000
196,1.00000,0.00000
197,0.98193,0.01807
198,1.00000,0.00000
199,1.00000,0.00000
200,1.00000,0.00000
201,1.00000,0.00000
202,1.00000,0.00000
203,1.00000,0.00000
204,1.00000,0.00000
205,1.00000,0.00000
206,1.00000,0.00000
207,1.00000,0.00000
208,1.00000,0.00000
209,1.00000,0.00000
210,1.00000,0.00000
211,1.00000,0.00000
212,0.99999,0.00001
213,0.99999,0.00001
214,1.00000,0.00000
215,1.00000,0.00000
216,1.00000,0.00000
217,1.00000,0.00000
218,0.99999,0.00001
219,1.00000,0.00000
220,1.00000,0.00000
221,1.00000,0.00000
222,1.00000,0.00000
223,1.00000,0.00000
224,1.00000,0.00000
225,1.00000,0.00000
226,1.00000,0.00000
227,0.99939,0.00061
228,1.00000,0.00000
229,1.00000,0.00000
230,1.00000,0.00000
231,1.00000,0.00000
232,1.00000,0.00000
233,1.00000,0.00000
234,1.00000,0.00000
235,1.00000,0.00000
236,1.00000,0.00000
237,0.99935,0.00065
238,1.00000,0.00000
239,1.00000,0.00000
240,0.99935,0.00065
241,1.00000,0.00000
242,0.99935,0.00065
243,0.90427,0.09573
244,1.00000,0.00000
245,1.00000,0.00000
246,1.00000,0.00000
247,1.00000,0.00000
248,1.00000,0.00000
249,1.00000,0.00000
250,1.00000,0.00000
251,1.00000,0.00000
252,1.00000,0.00000
253,1.00000,0.00000
254,1.00000,0.00000
255,0.99989,0.00011
256,1.00000,0.00000
257,1.00000,0.00000
258,0.13865,0.86135
259,1.00000,0.00000
260,1.00000,0.00000
261,1.00000,0.00000
262,1.00000,0.00000
263,1.00000,0.00000
264,1.00000,0.00000
265,1.00000,0.00000
266,1.00000,0.00000
267,1.00000,0.00000
268,1.00000,0.00000
269,0.99974,0.00026
270,0.88184,0.11816
271,1.00000,0.00000
272,1.00000,0.00000
273,0.93290,0.06710
274,1.00000,0.00000
275,0.99880,0.00120
276,1.00000,0.00000
277,0.99936,0.00064
278,1.00000,0.00000
279,1.00000,0.00000
280,1.00000,0.00000
281,1.00000,0.00000
282,1.00000,0.00000
283,0.99923,0.00077
284,1.00000,0.00000
285,1.00000,0.00000
286,0.99983,0.00017
287,1.00000,0.00000
288,1.00000,0.00000
289,1.00000,0.00000
290,1.00000,0.00000
291,1.00000,0.00000
292,0.99831,0.00169
293,1.00000,0.00000
294,1.00000,0.00000
295,1.00000,0.00000
296,1.00000,0.00000
297,1.00000,0.00000
298,1.00000,0.00000
299,1.00000,0.00000
300,1.00000,0.00000
301,0.99983,0.00017
302,1.00000,0.00000
303,0.89839,0.10161
304,1.00000,0.00000
305,0.99972,0.00028
306,1.00000,0.00000
307,1.00000,0.00000
308,0.89839,0.10161
309,1.00000,0.00000
310,0.99999,0.00001
311,0.99983,0.00017
312,0.99958,0.00042
313,0.99997,0.00003
314,0.99999,0.00001
315,0.99958,0.00042
316,0.99989,0.00011
317,1.00000,0.00000
318,1.00000,0.00000
319,1.00000,0.00000
320,1.00000,0.00000
321,1.00000,0.00000
322,1.00000,0.00000
323,1.00000,0.00000
324,0.99975,0.00025
325,1.00000,0.00000
326,1.00000,0.00000
327,1.00000,0.00000
328,1.00000,0.00000
329,0.84636,0.15364
330,0.95277,0.04723
331,0.99989,0.00011
332,1.00000,0.00000
333,1.00000,0.00000
334,1.00000,0.00000
335,1.00000,0.00000
336,1.00000,0.00000
337,1.00000,0.00000
338,1.00000,0.00000
339,0.84758,0.15242
340,0.00010,0.99990
341,1.00000,0.00000
342,1.00000,0.00000
343,1.00000,0.00000
344,1.00000,0.00000
345,1.00000,0.00000
346,1.00000,0.00000
347,1.00000,0.00000
348,1.00000,0.00000
349,1.00000,0.00000
350,1.00000,0.00000
351,1.00000,0.00000
352,1.00000,0.00000
353,1.00000,0.00000
354,0.99999,0.00001
355,1.00000,0.00000
356,1.00000,0.00000
357,1.00000,0.00000
358,1.00000,0.00000
359,1.00000,0.00000
360,1.00000,0.00000
361,0.99682,0.00318
362,1.00000,0.00000
363,1.00000,0.00000
364,1.00000,0.00000
365,1.00000,0.00000
366,1.00000,0.00000
367,1.00000,0.00000
368,1.00000,0.00000
369,1.00000,0.00000
370,1.00000,0.00000
371,1.00000,0.00000
372,1.00000,0.00000
373,1.00000,0.00000
374,1.00000,0.00000
375,1.00000,0.00000
376,1.00000,0.00000
377,1.00000,0.00000
378,1.00000,0.00000
379,1.00000,0.00000
380,0.99996,0.00004
381,0.99994,0.00006
382,0.99999,0.00001
383,1.00000,0.00000
384,0.95092,0.04908
385,1.00000,0.00000
386,1.00000,0.00000
387,1.00000,0.00000
388,1.00000,0.00000
389,1.00000,0.00000
390,1.00000,0.00000
391,1.00000,0.00000
392,1.00000,0.00000
393,1.00000,0.00000
394,1.00000,0.00000
395,1.00000,0.00000
396,1.00000,0.00000
397,0.99968,0.00032
398,1.00000,0.00000
399,1.00000,0.00000
400,1.00000,0.00000
401,0.99770,0.00230
402,0.99940,0.00060
403,1.00000,0.00000
404,0.99996,0.00004
405,1.00000,0.00000
406,0.99995,0.00005
407,0.98644,0.01356
408,1.00000,0.00000
409,1.00000,0.00000
410,1.00000,0.00000
411,0.99996,0.00004
412,1.00000,0.00000
413,1.00000,0.00000
414,1.00000,0.00000
415,1.00000,0.00000
416,1.00000,0.00000
417,1.00000,0.00000
418,1.00000,0.00000
419,1.00000,0.00000
420,1.00000,0.00000
421,1.00000,0.00000
422,0.99997,0.00003
423,1.00000,0.00000
424,1.00000,0.00000
425,1.00000,0.00000
426,1.00000,0.00000
427,1.00000,0.00000
428,1.00000,0.00000
429,1.00000,0.00000
430,1.00000,0.00000
431,1.00000,0.00000
432,1.00000,0.00000
433,0.98482,0.01518
434,1.00000,0.00000
435,1.00000,0.00000
436,1.00000,0.00000
437,1.00000,0.00000
438,0.99998,0.00002
439,1.00000,0.00000
440,1.00000,0.00000
441,1.00000,0.00000
442,1.00000,0.00000
443,1.00000,0.00000
444,1.00000,0.00000
445,1.00000,0.00000
446,1.00000,0.00000
447,1.00000,0.00000
448,1.00000,0.00000
449,1.00000,0.00000
450,1.00000,0.00000
451,1.00000,0.00000
452,0.80797,0.19203
453,1.00000,0.00000
454,1.00000,0.00000
455,0.89943,0.10057
456,0.97415,0.02585
457,1.00000,0.00000
458,1.00000,0.00000
459,1.00000,0.00000
460,1.00000,0.00000
461,1.00000,0.00000
462,0.00000,1.00000
463,1.00000,0.00000
464,1.00000,0.00000
465,1.00000,0.00000
466,1.00000,0.00000
467,1.00000,0.00000
468,0.00000,1.00000
469,1.00000,0.00000
470,1.00000,0.00000
471,0.21856,0.78144
472,0.99994,0.00006
473,0.58921,0.41079
474,0.19951,0.80049
475,1.00000,0.00000
476,1.00000,0.00000
477,1.00000,0.00000
478,1.00000,0.00000
479,0.95423,0.04577
480,1.00000,0.00000
481,1.00000,0.00000
482,1.00000,0.00000
483,1.00000,0.00000
484,0.99996,0.00004
485,1.00000,0.00000
486,1.00000,0.00000
487,1.00000,0.00000
488,1.00000,0.00000
489,1.00000,0.00000
490,1.00000,0.00000
491,1.00000,0.00000
492,1.00000,0.00000
493,1.00000,0.00000
494,1.00000,0.00000
495,0.99986,0.00014
496,1.00000,0.00000
497,1.00000,0.00000
498,1.00000,0.00000
499,0.99989,0.00011
500,0.99585,0.00415
501,1.00000,0.00000
502,1.00000,0.00000
503,0.99239,0.00761
504,1.00000,0.00000
505,1.00000,0.00000
506,1.00000,0.00000
507,1.00000,0.00000
508,0.00016,0.99984
509,0.00016,0.99984
510,1.00000,0.00000
511,1.00000,0.00000
512,1.00000,0.00000
513,0.99998,0.00002
514,0.99075,0.00925
515,1.00000,0.00000
516,1.00000,0.00000
517,1.00000,0.00000
518,1.00000,0.00000
519,1.00000,0.00000
520,1.00000,0.00000
521,0.79160,0.20840
522,1.00000,0.00000
523,0.42655,0.57345
524,1.00000,0.00000
525,1.00000,0.00000
526,1.00000,0.00000
527,1.00000,0.00000
528,1.00000,0.00000
529,1.00000,0.00000
530,1.00000,0.00000
531,1.00000,0.00000
532,1.00000,0.00000
533,1.00000,0.00000
534,1.00000,0.00000
535,1.00000,0.00000
536,1.00000,0.00000
537,1.00000,0.00000
538,1.00000,0.00000
539,1.00000,0.00000
540,1.00000,0.00000
541,1.00000,0.00000
542,1.00000,0.00000
543,0.63873,0.36127
544,1.00000,0.00000
545,1.00000,0.00000
546,0.99823,0.00177
547,1.00000,0.00000
548,1.00000,0.00000
549,1.00000,0.00000
550,1.00000,0.00000
551,1.00000,0.00000
552,1.00000,0.00000
553,1.00000,0.00000
554,1.00000,0.00000
555,0.99980,0.00020
556,1.00000,0.00000
557,1.00000,0.00000
558,1.00000,0.00000
559,0.99509,0.00491
560,1.00000,0.00000
561,1.00000,0.00000
562,1.00000,0.00000
563,1.00000,0.00000
564,1.00000,0.00000
565,1.00000,0.00000
566,1.00000,0.00000
567,1.00000,0.00000
568,1.00000,0.00000
569,1.00000,0.00000
570,1.00000,0.00000
571,1.00000,0.00000
572,1.00000,0.00000
573,0.02703,0.97297
574,1.00000,0.00000
575,1.00000,0.00000
576,0.68330,0.31670
577,1.00000,0.00000
578,0.00031,0.99969
579,0.06726,0.93274
580,0.67392,0.32608
581,1.00000,0.00000
582,1.00000,0.00000
583,0.67392,0.32608
584,0.98456,0.01544
585,0.67392,0.32608
586,1.00000,0.00000
587,1.00000,0.00000
588,1.00000,0.00000
589,1.00000,0.00000
590,1.00000,0.00000
591,0.76042,0.23958
592,1.00000,0.00000
593,1.00000,0.00000
594,1.00000,0.00000
595,1.00000,0.00000
596,1.00000,0.00000
597,1.00000,0.00000
598,1.00000,0.00000
599,0.99981,0.00019
600,0.87356,0.12644
601,1.00000,0.00000
602,1.00000,0.00000
603,1.00000,0.00000
604,1.00000,0.00000
605,1.00000,0.00000
606,1.00000,0.00000
607,1.00000,0.00000
608,1.00000,0.00000
609,1.00000,0.00000
610,1.00000,0.00000
611,1.00000,0.00000
612,1.00000,0.00000
613,1.00000,0.00000
614,1.00000,0.00000
615,1.00000,0.00000
616,1.00000,0.00000
617,1.00000,0.00000
618,1.00000,0.00000
619,1.00000,0.00000
620,1.00000,0.00000
621,1.00000,0.00000
622,1.00000,0.00000
623,1.00000,0.00000
624,1.00000,0.00000
625,1.00000,0.00000
626,1.00000,0.00000
627,1.00000,0.00000
628,1.00000,0.00000
629,1.00000,0.00000
630,1.00000,0.00000
631,1.00000,0.00000
632,0.99997,0.00003
633,1.00000,0.00000
634,1.00000,0.00000
635,1.00000,0.00000
636,1.00000,0.00000
637,0.92951,0.07049
638,1.00000,0.00000
639,1.00000,0.00000
640,1.00000,0.00000
641,0.97888,0.02112
642,1.00000,0.00000
643,1.00000,0.00000
644,1.00000,0.00000
645,1.00000,0.00000
646,0.99985,0.00015
647,1.00000,0.00000
648,1.00000,0.00000
649,1.00000,0.00000
650,1.00000,0.00000
651,1.00000,0.00000
652,1.00000,0.00000
653,1.00000,0.00000
654,1.00000,0.00000
655,1.00000,0.00000
656,1.00000,0.00000
657,1.00000,0.00000
658,1.00000,0.00000
659,1.00000,0.00000
660,1.00000,0.00000
661,1.00000,0.00000
662,0.94059,0.05941
663,1.00000,0.00000
664,1.00000,0.00000
665,1.00000,0.00000
666,1.00000,0.00000
667,1.00000,0.00000
668,1.00000,0.00000
669,1.00000,0.00000
670,1.00000,0.00000
671,1.00000,0.00000
672,1.00000,0.00000
673,0.99885,0.00115
674,1.00000,0.00000
675,0.99795,0.00205
676,1.00000,0.00000
677,1.00000,0.00000
678,0.99910,0.00090
679,1.00000,0.00000
680,0.99987,0.00013
681,1.00000,0.00000
682,1.00000,0.00000
683,1.00000,0.00000
684,1.00000,0.00000
685,1.00000,0.00000
686,1.00000,0.00000
687,1.00000,0.00000
688,1.00000,0.00000
689,1.00000,0.00000
690,1.00000,0.00000
691,1.00000,0.00000
692,1.00000,0.00000
693,1.00000,0.00000
694,1.00000,0.00000
695,1.00000,0.00000
696,1.00000,0.00000
697,1.00000,0.00000
698,1.00000,0.00000
699,1.00000,0.00000
700,1.00000,0.00000
701,1.00000,0.00000
702,1.00000,0.00000
703,1.00000,0.00000
704,1.00000,0.00000
705,1.00000,0.00000
706,1.00000,0.00000
707,1.00000,0.00000
708,1.00000,0.00000
709,1.00000,0.00000
710,1.00000,0.00000
711,0.99998,0.00002
712,1.00000,0.00000
713,1.00000,0.00000
714,0.99787,0.00213
715,1.00000,0.00000
716,1.00000,0.00000
717,1.00000,0.00000
718,1.00000,0.00000
719,1.00000,0.00000
720,1.00000,0.00000
721,1.00000,0.00000
722,1.00000,0.00000
723,1.00000,0.00000
724,1.00000,0.00000
725,1.00000,0.00000
726,0.03748,0.96252
727,0.00878,0.99122
728,1.00000,0.00000
729,1.00000,0.00000
730,0.55654,0.44346
731,1.00000,0.00000
732,0.99991,0.00009
733,1.00000,0.00000
734,1.00000,0.00000
735,1.00000,0.00000
736,0.99560,0.00440
737,1.00000,0.00000
738,1.00000,0.00000
739,1.00000,0.00000
740,1.00000,0.00000
741,1.00000,0.00000
742,1.00000,0.00000
743,1.00000,0.00000
744,1.00000,0.00000
745,1.00000,0.00000
746,1.00000,0.00000
747,1.00000,0.00000
748,1.00000,0.00000
749,1.00000,0.00000
750,1.00000,0.00000
751,1.00000,0.00000
752,1.00000,0.00000
753,0.99661,0.00339
754,1.00000,0.00000
755,1.00000,0.00000
756,1.00000,0.00000
757,1.00000,0.00000
758,1.00000,0.00000
759,1.00000,0.00000
760,1.00000,0.00000
761,1.00000,0.00000
762,1.00000,0.00000
763,1.00000,0.00000
764,1.00000,0.00000
765,1.00000,0.00000
766,1.00000,0.00000
767,1.00000,0.00000
768,1.00000,0.00000
769,1.00000,0.00000
770,1.00000,0.00000
771,1.00000,0.00000
772,1.00000,0.00000
773,1.00000,0.00000
774,1.00000,0.00000
775,1.00000,0.00000
776,1.00000,0.00000
777,1.00000,0.00000
778,1.00000,0.00000
779,1.00000,0.00000
780,1.00000,0.00000
781,0.91057,0.08943
782,1.00000,0.00000
783,0.75028,0.24972
784,1.00000,0.00000
785,1.00000,0.00000
786,1.00000,0.00000
787,1.00000,0.00000
788,0.99808,0.00192
789,1.00000,0.00000
790,1.00000,0.00000
791,1.00000,0.00000
792,1.00000,0.00000
793,1.00000,0.00000
794,1.00000,0.00000
795,1.00000,0.00000
796,1.00000,0.00000
797,1.00000,0.00000
798,1.00000,0.00000
799,1.00000,0.00000
800,1.00000,0.00000
801,1.00000,0.00000
802,1.00000,0.00000
803,1.00000,0.00000
804,1.00000,0.00000
805,0.92687,0.07313
806,1.00000,0.00000
807,0.99995,0.00005
808,0.99969,0.00031
809,1.00000,0.00000
810,0.99877,0.00123
811,1.00000,0.00000
812,1.00000,0.00000
813,1.00000,0.00000
814,1.00000,0.00000
815,1.00000,0.00000
816,1.00000,0.00000
817,1.00000,0.00000
818,1.00000,0.00000
819,1.00000,0.00000
820,1.00000,0.00000
821,1.00000,0.00000
822,1.00000,0.00000
823,1.00000,0.00000
824,1.00000,0.00000
825,1.00000,0.00000
826,1.00000,0.00000
827,1.00000,0.00000
828,0.99990,0.00010
829,1.00000,0.00000
830,0.99620,0.00380
831,0.99297,0.00703
832,1.00000,0.00000
833,1.00000,0.00000
834,0.98760,0.01240
835,1.00000,0.00000
836,1.00000,0.00000
837,1.00000,0.00000
838,1.00000,0.00000
839,0.99649,0.00351
840,0.99996,0.00004
841,0.99996,0.00004
842,0.00169,0.99831
843,1.00000,0.00000
844,0.01274,0.98726
845,1.00000,0.00000
846,1.00000,0.00000
847,1.00000,0.00000
848,0.99999,0.00001
849,1.00000,0.00000
850,1.00000,0.00000
851,0.98726,0.01274
852,1.00000,0.00000
853,1.00000,0.00000
854,1.00000,0.00000
855,0.98578,0.01422
856,1.00000,0.00000
857,1.00000,0.00000
858,1.00000,0.00000
859,1.00000,0.00000
860,1.00000,0.00000
861,1.00000,0.00000
862,1.00000,0.00000
863,1.00000,0.00000
864,1.00000,0.00000
865,1.00000,0.00000
866,1.00000,0.00000
867,1.00000,0.00000
868,1.00000,0.00000
869,1.00000,0.00000
870,1.00000,0.00000
871,1.00000,0.00000
872,0.99240,0.00760
873,1.00000,0.00000
874,1.00000,0.00000
875,1.00000,0.00000
876,1.00000,0.00000
877,1.00000,0.00000
878,1.00000,0.00000
879,0.99971,0.00029
880,1.00000,0.00000
881,1.00000,0.00000
882,1.00000,0.00000
883,1.00000,0.00000
884,1.00000,0.00000
885,0.94943,0.05057
886,0.99994,0.00006
887,1.00000,0.00000
888,1.00000,0.00000
889,0.99028,0.00972
890,1.00000,0.00000
891,1.00000,0.00000
892,0.99759,0.00241
893,1.00000,0.00000
894,1.00000,0.00000
895,1.00000,0.00000
896,1.00000,0.00000
897,1.00000,0.00000
898,1.00000,0.00000
899,1.00000,0.00000
900,1.00000,0.00000
901,0.99891,0.00109
902,1.00000,0.00000
903,1.00000,0.00000
904,1.00000,0.00000
905,1.00000,0.00000
906,1.00000,0.00000
907,1.00000,0.00000
908,1.00000,0.00000
909,1.00000,0.00000
910,1.00000,0.00000
911,1.00000,0.00000
912,1.00000,0.00000
913,1.00000,0.00000
914,1.00000,0.00000
915,1.00000,0.00000
916,1.00000,0.00000
917,1.00000,0.00000
918,1.00000,0.00000
919,1.00000,0.00000
920,1.00000,0.00000
921,1.00000,0.00000
922,1.00000,0.00000
923,1.00000,0.00000
924,1.00000,0.00000
925,1.00000,0.00000
926,1.00000,0.00000
927,1.00000,0.00000
928,1.00000,0.00000
929,1.00000,0.00000
930,0.99953,0.00047
931,1.00000,0.00000
932,1.00000,0.00000
933,1.00000,0.00000
934,1.00000,0.00000
935,1.00000,0.00000
936,1.00000,0.00000
937,1.00000,0.00000
938,1.00000,0.00000
939,1.00000,0.00000
940,0.78641,0.21359
941,1.00000,0.00000
942,1.00000,0.00000
943,1.00000,0.00000
944,1.00000,0.00000
945,1.00000,0.00000
946,1.00000,0.00000
947,1.00000,0.00000
948,1.00000,0.00000
949,1.00000,0.00000
950,1.00000,0.00000
951,1.00000,0.00000
952,1.00000,0.00000
953,1.00000,0.00000
954,1.00000,0.00000
955,1.00000,0.00000
